,Date,STDAlbedo,STDAlgae,STDDensity,STDDust,STDGrain,meanAlbedo,meanAlgae,meanDensity,meanDust,meanGrain,DOY
0,2016-06-01,0.08276367829129262,6393.4341256770995,57.2841452125146,10243.570385341187,1210.7795701292414,0.8084150993897469,5202.707413938526,789.483655870391,1608.6533103862744,3172.693282712329,153
1,2016-06-04,0.0650024411836793,8038.861241896468,50.881946055120146,12561.276648758016,927.4051163294447,0.8720960640202511,8854.912712476964,798.2122049277118,2014.4302455644547,3052.3371382115824,156
2,2016-06-07,0.07175130334370516,8773.257319355029,57.575917308733466,21761.04118184137,1512.1476262695983,0.8147456224367412,575.5789207970961,794.9609369177691,9616.96553971172,2565.880384362837,159
3,2016-06-10,0.14704752756439576,11889.085835954886,96.83844970318815,35478.345939541345,3256.322554599405,0.7289374037636248,836.579305979685,812.1908914064987,28400.354890490104,3596.555483916168,162
4,2016-06-13,0.1920864803868889,5570.487777664294,146.35495822993218,38883.247472297044,6737.3308455411625,0.4659155218688724,425.9462743845315,762.9947711885794,38004.79750192505,11674.095037385352,165
5,2016-06-16,0.12278608964858533,7344.716553912215,144.9968532847891,45163.212164340555,3409.51196531116,0.6120324613481896,772.4554260166295,714.2749340791354,41203.52535473953,5226.513068167005,168
6,2016-06-19,0.1071210581712935,7730.019195339344,111.5339759806483,36301.40754097145,2675.307559093583,0.6598620262982107,1077.2727563010326,753.5105562835588,27744.756127974746,3280.557579693067,171
7,2016-06-22,0.13520929042283322,10419.96900386113,150.5176354098086,42975.437692752814,3115.657795648787,0.7229337911048025,1535.1085760554395,771.277485437152,41604.19226279491,2713.436818296489,174
8,2016-06-25,0.09711167031136796,5910.014997885186,130.40754523574776,33959.35891475638,3893.927230059428,0.4934830105661075,631.7347689510358,706.0680809180965,37504.34502914713,8985.092198963992,177
9,2016-06-28,0.11164041954454933,6929.52467323929,156.45092166732687,42509.2480494852,4712.167206291739,0.4984884604545643,1162.3489935139794,715.8985714341188,47658.50739354706,9020.887965521231,180
10,2016-07-01,0.12922995811307955,8888.598888985469,189.30077313626046,51243.15513835196,5524.062968602634,0.5037375513350396,1807.9577824637647,725.6425020257335,58435.5956307333,9149.795285731541,183
11,2016-07-04,0.1482715809834795,11172.459590780612,225.96513733689304,60290.76013361679,6242.964964925865,0.5092486563877562,2471.718309010713,735.3864326173485,69364.09476602502,9426.273494022813,186
12,2016-07-07,0.11402679998781293,12709.295503350295,179.34161858810916,35011.171468387765,4237.750455650009,0.5001529684640363,3178.168321228423,668.0592873626737,19176.419335527924,7685.166650760954,189
13,2016-07-10,0.09453636265296657,12874.734780799197,169.73630786826058,28707.01793864935,3832.443081431673,0.44552487869351576,3102.880151974256,690.8292625720691,15120.303651231978,10651.963533872657,192
14,2016-07-13,0.09793733518335834,12890.982680027793,173.7092358624713,25756.032401511864,4234.5670268607955,0.4386003418900885,3508.856927726673,678.6428964405111,16427.90300240874,10632.534619193706,195
15,2016-07-16,0.09994136374932393,10589.192104467133,162.37882607695929,35360.511342474296,4011.131751932461,0.437349106623741,2822.68185580074,665.6618796915985,26841.365170872188,11085.487939270468,198
16,2016-07-19,0.1239326725097603,15903.854331108025,210.44770780374958,50387.944559240495,5224.220806203004,0.4813737958614885,5002.525171575784,705.1953254596933,38298.84316584918,9878.341342013537,201
17,2016-07-22,0.07998890431031913,24063.17059202501,174.11025233736459,5592.604927687415,1741.4698589578836,0.32241879594604794,8985.958669426667,561.6678802000915,1202.5676878260715,14777.318393102789,204
18,2016-07-25,0.1009674973446072,21584.230627874,172.94345103429023,8447.580932944575,2968.259658429179,0.3821467399839475,7993.2112887305775,620.0141784756794,1668.9579190366724,12627.184048318544,207
19,2016-07-28,0.10302146779691178,18231.539810106133,172.59917190347005,26451.69025006251,3251.114651909665,0.3973165156143584,6591.100601569234,628.0416569914388,15637.56721305939,12152.23886778066,210
20,2016-07-31,0.10911101025676484,22164.87785417857,189.03864162738458,32945.435818883336,3647.171319991509,0.385573828429402,8085.4392206661205,619.8557584233423,18284.9874704447,12612.79212748887,213
21,2016-08-03,0.11674701622535755,26467.570543635768,210.98886821418617,42161.1716500304,4223.521012791042,0.3772530711534685,9230.683215365107,620.1034791779799,23756.63214557914,13050.758732089032,216
22,2016-08-06,0.118537460464529,21832.88094755248,200.62746636295518,25207.34345389381,4344.60724828449,0.41763356741000185,8028.65998717303,622.0224423225728,17790.10633198094,10788.405823497917,219
23,2016-08-09,0.12351477039021165,18808.057029949345,203.56205341338298,45394.17730962251,4581.816225986155,0.4286539982059654,6148.688203097968,634.090529023935,37944.692870985455,11024.832857046174,222
24,2016-08-12,0.10553312645316193,21395.463083371542,194.92010088946492,23499.663498087124,3668.580162041653,0.3726518189650593,8140.037980375553,603.5732826490588,11250.877150435032,13179.60355447938,225
25,2016-08-15,0.1116705112123207,13962.828392203028,179.0107181720247,25974.970036733368,4021.4382212198493,0.4300446589562649,5718.528897056815,612.969115432738,13343.667989098347,10322.258711347153,228
26,2016-08-18,0.12399055803476686,22630.350401522333,185.01914660864009,27974.80852372014,4265.682959172872,0.4214314465224309,7073.117458273876,624.0843205172157,15869.078723596438,10943.501958424004,231
27,2016-08-21,0.119339171470715,12752.033258626829,193.62619975146424,26021.26586418036,4424.470223026114,0.4163215828035007,4596.963237014857,630.7772869085338,21446.88371749085,11164.1668823442,234
28,2016-08-24,0.10598587166979273,6123.9204259466405,157.5347677558629,30032.239840515504,3836.924471086704,0.4532956461113478,1592.8718817305746,622.9116363386678,50013.781109812226,10860.662917807553,237
