Year;MonthOfYear;DayOfMonth;HourOfDay(UTC);DayOfYear;DayOfCentury;AirPressure(hPa);AirTemperature(C);AirTemperatureHygroClip(C);RelativeHumidity_wrtWater(%);RelativeHumidity(%);WindSpeed(m/s);WindDirection(d);ShortwaveRadiationDown(W/m2);ShortwaveRadiationDown_Cor(W/m2);ShortwaveRadiationUp(W/m2);ShortwaveRadiationUp_Cor(W/m2);Albedo_theta<70d;LongwaveRadiationDown(W/m2);LongwaveRadiationUp(W/m2);CloudCover;SurfaceTemperature(C);HeightSensorBoom(m);HeightStakes(m);DepthPressureTransducer(m);DepthPressureTransducer_Cor(m);IceTemperature1(C);IceTemperature2(C);IceTemperature3(C);IceTemperature4(C);IceTemperature5(C);IceTemperature6(C);IceTemperature7(C);IceTemperature8(C);TiltToEast(d);TiltToNorth(d);TimeGPS(hhmmssUTC);LatitudeGPS((dd)mm.mmmmm);LongitudeGPS((dd)mm.mmmmm);ElevationGPS(m);HorDilOfPrecGPS;LoggerTemperature(C);FanCurrent(mA);BatteryVoltage(V)
2018;9;7;22;-999;-999;859;-6.52;33.23;-999;76.8;5.85;126.8;2.6;-999;3.2;-999;-999;-59.1;-9.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;7;23;-999;-999;859;-7.62;32.02;-999;76.9;5.53;136.7;-1.3;-999;.4;-999;-999;-55.4;-9.3;-999;-999;2.392;1.076;15.54;-999;-1.96;-2.99;-4.37;-5.68;-6.69;-7.5;-7.96;-8.18;-.36;2.66;-999;-999;-999;-999;-999;-999;135;13.61
2018;9;8;0;-999;-999;859;-8.01;31.64;-999;77.1;5.13;146.1;-.8;-999;.8;-999;-999;-46.8;-8.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;1;-999;-999;859;-6.89;32.56;-999;76.7;4.77;126.9;-.4;-999;.7;-999;-999;-34.3;-8.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;2;-999;-999;858;-6.03;33.62;-999;76.9;4.62;140.8;-.4;-999;.2;-999;-999;-22.4;-6.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;3;-999;-999;858;-4.14;35.28;-999;77;4.16;123.1;.6;-999;.6;-999;-999;-8.2;-5.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;4;-999;-999;857;-3.65;35.97;-999;78.5;3.94;128.8;-.4;-999;-.3;-999;-999;-11.8;-4.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;5;-999;-999;857;-3.31;36.23;-999;80.9;2.69;133.7;-.5;-999;.6;-999;-999;-27.8;-6.8;-999;-999;2.369;1.065;15.53;-999;-2;-3;-4.37;-5.67;-6.68;-7.48;-7.95;-8.17;-.3;2.79;-999;-999;-999;-999;-999;-999;131;12.86
2018;9;8;6;-999;-999;857;-2.53;36.94;-999;81;5.49;127.7;-1.1;-999;.4;-999;-999;-46.4;-9.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;7;-999;-999;857;-3.61;36.07;-999;80.4;4.87;144.3;-.2;-999;.7;-999;-999;-31;-7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;8;-999;-999;857;-4.23;35.42;-999;81.9;5.36;137.4;13.7;-999;11.9;-999;-999;-23.8;-5.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;9;-999;-999;857;-3.89;35.78;-999;79.2;4.11;131.8;56.5;-999;47.4;-999;-999;-23.8;-6.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;10;-999;-999;857;-2.7;37.08;-999;73.7;5.16;126.8;109.3;-999;91.6;-999;-999;-24.8;-8.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;11;-999;-999;856;-.92;38.84;-999;69.4;7.76;111.6;189.4;-999;159.6;-999;-999;-23.6;-9.3;-999;-999;2.366;1.062;15.52;-999;-2;-2.99;-4.36;-5.65;-6.68;-7.47;-7.94;-8.17;-.2;2.35;-999;-999;-999;-999;-999;-999;141;13.34
2018;9;8;12;-999;-999;857;.18;40.12;-999;67.2;7.79;105.5;319.1;-999;281.4;-999;-999;-46.9;-12.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;13;-999;-999;857;.76;40.74;-999;66.8;8.32;101.5;340.7;-999;300.7;-999;-999;-46.8;-13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;14;-999;-999;856;1.54;41.59;-999;66.7;7.33;106;348.9;-999;297.3;-999;-999;-32.9;-12.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;15;-999;-999;856;1.8;41.87;-999;70.6;7.83;110.2;323.8;-999;277.1;-999;-999;-30.9;-11.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;16;-999;-999;856;1.74;41.76;-999;72.7;6.81;89.9;314.2;-999;264;-999;-999;-41.4;-12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;17;-999;-999;856;1.13;41.06;-999;72.9;6.12;99.2;204.8;-999;176.6;-999;-999;-65;-12.4;-999;-999;2.353;1.059;15.51;-999;-2.03;-3;-4.37;-5.65;-6.68;-7.47;-7.94;-8.17;-.29;2.85;-999;-999;-999;-999;-999;-999;146;14.52
2018;9;8;18;-999;-999;855;1.28;41.22;-999;73.2;6.92;119.4;211.2;-999;174.1;-999;-999;-35.9;-10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;19;-999;-999;856;1.05;40.91;-999;74.6;5.93;115;120.2;-999;99.3;-999;-999;-39.4;-9.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;20;-999;-999;856;-.03;39.73;-999;75.4;6.07;103.1;67.6;-999;56.3;-999;-999;-42.4;-9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;21;-999;-999;856;-.66;39.04;-999;75.3;7.28;119;20.4;-999;17.3;-999;-999;-34.1;-7.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;22;-999;-999;856;-2.06;37.64;-999;75.5;8.75;132.5;.6;-999;1.3;-999;-999;-37;-6.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;23;-999;-999;857;-3.08;36.57;-999;75.2;8.37;131.3;-.8;-999;.2;-999;-999;-35.3;-6.1;-999;-999;2.375;1.068;15.52;-999;-2.06;-3.01;-4.36;-5.65;-6.66;-7.47;-7.94;-8.18;-.47;2.57;-999;-999;-999;-999;-999;-999;138;13.48
2018;9;9;0;-999;-999;857;-3.41;36.22;-999;73.1;8.15;136.3;-.7;-999;.4;-999;-999;-40.1;-7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;1;-999;-999;857;-4.58;35.13;-999;73.9;7.53;135.9;-1.4;-999;.3;-999;-999;-54.2;-8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;2;-999;-999;857;-6.98;32.68;-999;78;5.24;138.4;-1.4;-999;.8;-999;-999;-57.7;-8.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;3;-999;-999;857;-8.09;31.56;-999;78.1;4.76;139.4;-1.4;-999;.8;-999;-999;-58.3;-9.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;4;-999;-999;857;-9.19;30.35;-999;78.8;4.77;139.9;-1.4;-999;.7;-999;-999;-55.8;-8.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;5;-999;-999;857;-9.54;30.02;-999;79;5.27;130.1;-1.1;-999;.8;-999;-999;-50.5;-8.5;-999;-999;2.404;1.081;15.52;-999;-2.09;-3.03;-4.36;-5.65;-6.65;-7.45;-7.94;-8.17;-.35;3.02;-999;-999;-999;-999;-999;-999;131;12.82
2018;9;9;6;-999;-999;858;-8.42;31.07;-999;79;5.88;134.8;-.2;-999;.2;-999;-999;-15.7;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;7;-999;-999;858;-7.57;32;-999;77;5.96;127.8;.3;-999;.6;-999;-999;-10.8;-3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;8;-999;-999;858;-7.05;32.62;-999;74.2;6.25;131.3;20.3;-999;17.4;-999;-999;-7.5;-3.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;9;-999;-999;858;-6.69;33.06;-999;72.7;7.16;141;54.1;-999;44.8;-999;-999;-27.3;-5.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;10;-999;-999;857;-6.88;33.07;-999;72.2;7.11;139.3;142.2;-999;129.9;-999;-999;-48.5;-9.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;11;-999;-999;858;-6.67;33.52;-999;71.5;6.61;124.6;271.9;-999;257;-999;-999;-60.5;-12.8;-999;-999;2.392;1.076;15.54;-999;-2.1;-3.02;-4.35;-5.64;-6.64;-7.43;-7.93;-8.16;-.24;3.02;-999;-999;-999;-999;-999;-999;138;13.82
2018;9;9;12;-999;-999;858;-6.08;34.08;-999;72.4;6.46;128.4;299.6;-999;265.7;-999;-999;-41.6;-9.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;13;-999;-999;858;-4.92;35.61;-999;73.9;5.19;136.6;464.3;-999;412.2;-999;-999;-50.4;-11.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;14;-999;-999;858;-3.82;36.61;-999;72.9;5.75;145.4;378.5;-999;321.7;-999;-999;-30.6;-8.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;15;-999;-999;858;-3.89;36.5;-999;73.2;5.59;138.5;353;-999;306.4;-999;-999;-51.6;-8.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;16;-999;-999;858;-4.85;35.42;-999;76.4;4.4;144.3;287.9;-999;249.9;-999;-999;-55.8;-9.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;17;-999;-999;858;-4.03;36.03;-999;78.6;3.87;141.5;230.6;-999;190.1;-999;-999;-21;-7.1;-999;-999;2.378;1.069;15.54;-999;-2.12;-3.03;-4.37;-5.62;-6.64;-7.43;-7.92;-8.17;-.34;2.78;-999;-999;-999;-999;-999;-999;148;14.34
2018;9;9;18;-999;-999;858;-3.41;36.65;-999;79.8;3.97;140;190.6;-999;157.2;-999;-999;-15.8;-6.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;19;-999;-999;859;-3.5;36.47;-999;81;4.01;143.8;122.4;-999;99.1;-999;-999;-17.8;-5.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;20;-999;-999;859;-3.92;35.84;-999;82.6;4.15;141.4;38.7;-999;33.2;-999;-999;-11.7;-2.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;21;-999;-999;859;-3.92;35.75;-999;82.8;3.7;139.9;14.9;-999;13.2;-999;-999;-9.7;-2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;22;-999;-999;859;-4.26;35.35;-999;84.3;2.75;129.6;.8;-999;1.2;-999;-999;-12.6;-2.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;23;-999;-999;859;-4.62;35.01;-999;83.4;2.97;130.1;-.4;-999;.1;-999;-999;-15;-2.6;-999;-999;2.381;1.072;15.55;-999;-2.16;-3.04;-4.35;-5.62;-6.63;-7.43;-7.91;-8.17;-.16;2.9;-999;-999;-999;-999;-999;-999;135;13.46
2018;9;10;0;-999;-999;859;-4.91;34.75;-999;82.1;4.47;130.6;-.3;-999;.1;-999;-999;-15.9;-2.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;1;-999;-999;859;-5.11;34.52;-999;83.4;3.93;132.1;-.3;-999;.2;-999;-999;-14.8;-2.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;2;-999;-999;859;-5.06;34.59;-999;83;4.89;133.4;-.3;-999;.1;-999;-999;-13.3;-2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;3;-999;-999;859;-5.28;34.34;-999;83.4;5.28;136.9;-.3;-999;.1;-999;-999;-11.9;-2.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;4;-999;-999;859;-5.29;34.33;-999;81.8;5.5;138.1;-.3;-999;0;-999;-999;-12.1;-2.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;5;-999;-999;859;-5.29;34.3;-999;80.7;5.73;135.8;-.3;-999;0;-999;-999;-12.8;-2.5;-999;-999;2.383;1.073;15.55;-999;-2.19;-3.04;-4.36;-5.62;-6.62;-7.41;-7.9;-8.16;-.21;3;-999;-999;-999;-999;-999;-999;125;12.82
2018;9;10;6;-999;-999;859;-4.97;34.62;-999;79.5;6.19;141.1;-.3;-999;.1;-999;-999;-12.8;-3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;7;-999;-999;859;-5.41;34.23;-999;80.5;5.89;139.7;.1;-999;.4;-999;-999;-11.8;-2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;8;-999;-999;859;-5.45;34.2;-999;82.6;5.47;137.7;10.6;-999;9.1;-999;-999;-6.9;-1.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;9;-999;-999;859;-4.83;34.83;-999;82.6;5.42;143.7;47.5;-999;40.1;-999;-999;-6.6;-2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;10;-999;-999;859;-4.33;35.48;-999;81.8;5.39;141.6;103.9;-999;86.9;-999;-999;-10.2;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;11;-999;-999;859;-3.85;36.12;-999;81.7;5.63;148.4;164.9;-999;138.1;-999;-999;-14.8;-5.6;-999;-999;2.379;1.07;15.55;-999;-2.21;-3.06;-4.36;-5.61;-6.61;-7.41;-7.89;-8.15;-.28;2.83;-999;-999;-999;-999;-999;-999;133;13.25
2018;9;10;12;-999;-999;859;-3.5;36.61;-999;82.2;5.67;156.1;230;-999;191.6;-999;-999;-17.3;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;13;-999;-999;859;-3.24;36.94;-999;82.1;5.98;157;282.1;-999;234.4;-999;-999;-21.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;14;-999;-999;859;-2.95;37.34;-999;81.2;5.66;149.5;326.6;-999;271.1;-999;-999;-28.4;-8.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;15;-999;-999;859;-2.6;37.78;-999;81.3;4.85;144.9;347.3;-999;287.1;-999;-999;-34.8;-8.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;16;-999;-999;859;-2.39;37.82;-999;80.8;5.98;166;329.9;-999;270.5;-999;-999;-32.9;-6.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;17;-999;-999;858;-2.56;37.65;-999;80.6;5.04;150.1;262.8;-999;213.3;-999;-999;-31.7;-7.6;-999;-999;2.379;1.068;15.54;-999;-2.23;-3.06;-4.35;-5.6;-6.6;-7.4;-7.88;-8.15;-.56;2.55;-999;-999;-999;-999;-999;-999;149;14.39
2018;9;10;18;-999;-999;858;-2.81;37.21;-999;80.4;7.04;160.7;194.5;-999;160.4;-999;-999;-23;-5.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;19;-999;-999;858;-3.03;36.84;-999;80;6.27;161.8;127.4;-999;105.6;-999;-999;-20.7;-4.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;20;-999;-999;858;-3.28;36.5;-999;81.3;6.14;158.4;61.3;-999;51.3;-999;-999;-18.1;-4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;21;-999;-999;858;-3.6;36.12;-999;83.2;5.4;148.6;15.6;-999;13.5;-999;-999;-15.7;-3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;22;-999;-999;857;-3.87;35.75;-999;83.7;5.17;144.6;.4;-999;.8;-999;-999;-14.6;-2.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;23;-999;-999;857;-4.1;35.5;-999;83.4;4.93;141.3;-.3;-999;.1;-999;-999;-13.5;-2.5;-999;-999;2.38;1.07;15.53;-999;-2.27;-3.07;-4.36;-5.6;-6.6;-7.4;-7.88;-8.15;-.34;2.94;-999;-999;-999;-999;-999;-999;135;13.54
2018;9;11;0;-999;-999;857;-4.18;35.47;-999;83;5.19;137.4;-.3;-999;0;-999;-999;-14;-2.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;1;-999;-999;857;-4.4;35.29;-999;82.1;4.57;133.9;-.3;-999;.1;-999;-999;-14.5;-3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;2;-999;-999;856;-4.5;35.15;-999;80.2;5.5;132.8;-.3;-999;.1;-999;-999;-14.3;-3.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;3;-999;-999;856;-4.54;35.05;-999;75.1;6.13;119;-.3;-999;0;-999;-999;-15.1;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;4;-999;-999;855;-4.94;34.72;-999;76.5;5.77;127;-.3;-999;.1;-999;-999;-15;-3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;5;-999;-999;855;-5.07;34.53;-999;75.3;4.87;126.9;-.3;-999;.1;-999;-999;-14.4;-3.5;-999;-999;2.385;1.073;15.51;-999;-2.3;-3.08;-4.34;-5.59;-6.59;-7.38;-7.87;-8.14;-.35;2.87;-999;-999;-999;-999;-999;-999;125;12.84
2018;9;11;6;-999;-999;855;-4.98;34.63;-999;72.3;6.38;120.6;-.3;-999;.1;-999;-999;-15.8;-4.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;7;-999;-999;855;-5.51;34.16;-999;75;6.74;133;-.3;-999;.4;-999;-999;-18;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;8;-999;-999;855;-5.88;33.77;-999;72.9;6.98;115.9;8.9;-999;7.9;-999;-999;-19.5;-4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;9;-999;-999;855;-5.96;33.72;-999;74.1;7.17;119.7;42.9;-999;35.9;-999;-999;-12.4;-3.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;10;-999;-999;855;-5.64;34.08;-999;74.6;6.42;132.9;92.6;-999;77.6;-999;-999;-12.6;-4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;11;-999;-999;855;-5.29;34.53;-999;73.5;7.65;129.7;168.3;-999;139.2;-999;-999;-16.9;-5;-999;-999;2.389;1.072;15.51;-999;-2.31;-3.08;-4.34;-5.58;-6.58;-7.37;-7.87;-8.14;-.43;2.16;-999;-999;-999;-999;-999;-999;142;13.21
2018;9;11;12;-999;-999;856;-4.96;35.18;-999;72.2;6.51;129.1;287.2;-999;255.2;-999;-999;-56.2;-10.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;13;-999;-999;856;-5.28;35.06;-999;71.8;5.49;135.4;295.5;-999;279.2;-999;-999;-80.8;-14.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;14;-999;-999;856;-4.99;35.49;-999;72;4.85;133.8;438.4;-999;398.9;-999;-999;-79.6;-12;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;15;-999;-999;857;-4.36;36;-999;72.1;4.6;144.4;423.1;-999;383.6;-999;-999;-82.8;-11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;16;-999;-999;857;-4.39;35.97;-999;73.2;4.5;136.8;311.7;-999;272.3;-999;-999;-72;-12.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;17;-999;-999;858;-4.55;35.74;-999;73.1;3.95;139.7;261.5;-999;218.1;-999;-999;-53.9;-11.8;-999;-999;2.385;1.071;15.53;-999;-2.34;-3.09;-4.35;-5.57;-6.58;-7.37;-7.86;-8.15;-.36;2.85;-999;-999;-999;-999;-999;-999;147;14.39
2018;9;11;18;-999;-999;858;-5.17;34.92;-999;75.6;3.42;134.4;248.2;-999;205.3;-999;-999;-48.2;-11;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;19;-999;-999;859;-5.23;34.69;-999;77.9;3.7;130.1;127.1;-999;103.2;-999;-999;-33.8;-7.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;20;-999;-999;859;-5.91;33.89;-999;80.7;4.35;135;57.2;-999;46.7;-999;-999;-36.2;-5.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
