Year;MonthOfYear;DayOfMonth;HourOfDay(UTC);DayOfYear;DayOfCentury;AirPressure(hPa);AirTemperature(C);AirTemperatureHygroClip(C);RelativeHumidity_wrtWater(%);RelativeHumidity(%);WindSpeed(m/s);WindDirection(d);ShortwaveRadiationDown(W/m2);ShortwaveRadiationDown_Cor(W/m2);ShortwaveRadiationUp(W/m2);ShortwaveRadiationUp_Cor(W/m2);Albedo_theta<70d;LongwaveRadiationDown(W/m2);LongwaveRadiationUp(W/m2);CloudCover;SurfaceTemperature(C);HeightSensorBoom(m);HeightStakes(m);DepthPressureTransducer(m);DepthPressureTransducer_Cor(m);IceTemperature1(C);IceTemperature2(C);IceTemperature3(C);IceTemperature4(C);IceTemperature5(C);IceTemperature6(C);IceTemperature7(C);IceTemperature8(C);TiltToEast(d);TiltToNorth(d);TimeGPS(hhmmssUTC);LatitudeGPS((dd)mm.mmmmm);LongitudeGPS((dd)mm.mmmmm);ElevationGPS(m);HorDilOfPrecGPS;LoggerTemperature(C);FanCurrent(mA);BatteryVoltage(V)
2018;9;7;22;-999;-999;874;-1.24;-3.06;-999;77.4;4.77;83.1;.8;-999;1.9;-999;-999;-36;-4.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;7;23;-999;-999;874;-1.3;-3.24;-999;79.1;3.24;90.8;-.8;-999;.8;-999;-999;-33.2;-4.9;-999;-999;2.451;1.285;14.97;-999;-.18;-.77;-1.29;-1.97;-2.45;-2.86;-2.94;-2.7;.61;1.31;-999;-999;-999;-999;-999;-999;128;13.34
2018;9;8;0;-999;-999;874;-1.43;-3.34;-999;77.9;3.39;94.6;-.7;-999;.6;-999;-999;-36.6;-7.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;1;-999;-999;873;-2.31;-4.1;-999;79.7;2.88;112.3;-1.3;-999;.7;-999;-999;-56.3;-9.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;2;-999;-999;873;-4.85;-6.68;-999;82.4;1.26;72.1;-3.1;-999;.8;-999;-999;-82.8;-14.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;3;-999;-999;873;-6.28;-8.22;-999;78.3;4.42;87.6;-1.6;-999;1.2;-999;-999;-84.4;-94.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;4;-999;-999;872;-6.89;-8.81;-999;75;5.74;86.1;-1.5;-999;1;-999;-999;-79.9;-72.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;5;-999;-999;872;-6.56;-8.62;-999;73.6;5.37;98.6;-1;-999;.9;-999;-999;-67.8;-137.2;-999;-999;2.473;1.298;14.95;-999;-.18;-.77;-1.3;-1.98;-2.46;-2.84;-2.94;-2.7;.63;1.25;-999;-999;-999;-999;-999;-999;124;12.74
2018;9;8;6;-999;-999;872;-5.06;-7.03;-999;67.4;5.74;94;-.4;-999;1;-999;-999;-59.2;-313;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;7;-999;-999;872;-4.78;-6.73;-999;69.6;4.12;113.2;-.4;-999;1;-999;-999;-50.2;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;8;-999;-999;871;-4.19;-6.26;-999;69.9;3.73;130.2;15.1;-999;13.9;-999;-999;-61;-15;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;9;-999;-999;871;-4.24;-6.18;-999;72.5;3.69;106.5;79.5;-999;64.7;-999;-999;-49.9;182.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;10;-999;-999;871;-4.15;-5.67;-999;77.1;1.37;111.3;166;-999;134.9;-999;-999;-39.8;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;11;-999;-999;871;-3.17;-4.52;-999;76.9;1.81;71.8;412.5;-999;317.1;-999;-999;-98.8;-62.2;-999;-999;2.461;1.292;14.94;-999;-.17;-.76;-1.29;-1.96;-2.43;-2.84;-2.93;-2.69;.65;1.23;-999;-999;-999;-999;-999;-999;136;13.87
2018;9;8;12;-999;-999;871;-2.66;-3.37;-999;75.8;1.42;157;494.7;-999;380.6;-999;-999;-138.1;-44.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;13;-999;-999;871;-2.45;-2.85;-999;84.8;1.25;210;640.2;-999;502.4;-999;-999;-110.6;-40.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;14;-999;-999;871;-2.47;-2.85;-999;90.8;.65;317.4;593.2;-999;475.4;-999;-999;-108;-43.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;15;-999;-999;871;-2.2;-2.7;-999;90;.71;360;589.9;-999;476.9;-999;-999;-117.7;-41.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;16;-999;-999;871;-1.69;-2.46;-999;82.8;2.85;127.4;739.1;-999;603.9;-999;-999;-106;-31.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;17;-999;-999;871;-1.33;-2.11;-999;82.1;2.05;134.5;545.8;-999;458.8;-999;-999;-134.5;-44.8;-999;-999;2.452;1.287;14.95;-999;-.17;-.76;-1.27;-1.96;-2.42;-2.83;-2.92;-2.68;.6;1.24;-999;-999;-999;-999;-999;-999;141;14.45
2018;9;8;18;-999;-999;871;-1.01;-1.7;-999;79.6;1;119.1;423.9;-999;370.2;-999;-999;-145.1;-59.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;19;-999;-999;872;-1.61;-2.6;-999;83.1;1.14;94.3;259.2;-999;239.4;-999;-999;-128.4;-45.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;20;-999;-999;872;-4.13;-5.48;-999;88;1.99;125;77;-999;70.2;-999;-999;-89.1;-15.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;21;-999;-999;872;-2.2;-4.34;-999;87.3;2.74;115.7;34.4;-999;29.8;-999;-999;-16.3;-5.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;22;-999;-999;873;-2.14;-3.98;-999;86.9;3.11;102.6;1;-999;1.7;-999;-999;-18;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;8;23;-999;-999;873;-2.04;-3.92;-999;86.8;2.83;120.5;-.2;-999;.2;-999;-999;-10.5;-3;-999;-999;2.454;1.289;14.95;-999;-.19;-.77;-1.29;-1.97;-2.43;-2.84;-2.93;-2.69;.68;1.31;-999;-999;-999;-999;-999;-999;127;13.3
2018;9;9;0;-999;-999;873;-2.13;-3.99;-999;83.8;3.61;115.2;-.1;-999;.3;-999;-999;-12.3;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;1;-999;-999;874;-2.12;-3.99;-999;83.2;3.34;105.7;-.4;-999;.1;-999;-999;-12.9;-4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;2;-999;-999;873;-2.72;-4.59;-999;81.7;4.89;99.5;-.2;-999;.2;-999;-999;-12.7;-3.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;3;-999;-999;874;-2.94;-4.8;-999;78.7;5.58;99;-.7;-999;.2;-999;-999;-29.3;-5.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;4;-999;-999;873;-4.08;-5.87;-999;78;6.15;89.9;-.9;-999;.1;-999;-999;-42.1;-6.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;5;-999;-999;873;-6.02;-7.89;-999;77;6;91.7;-1.9;-999;.7;-999;-999;-86.8;-52.4;-999;-999;2.476;1.301;14.95;-999;-.19;-.78;-1.29;-1.96;-2.44;-2.84;-2.92;-2.7;.69;1.29;-999;-999;-999;-999;-999;-999;120;12.75
2018;9;9;6;-999;-999;874;-7.05;-8.96;-999;77;5.75;102.6;-1.6;-999;1.3;-999;-999;-83.9;-62.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;7;-999;-999;873;-7.22;-9.23;-999;76.5;5.88;103.4;-1.2;-999;.4;-999;-999;-80.5;-45.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;8;-999;-999;874;-7.2;-9.25;-999;78.1;4.37;110.6;10.4;-999;10.6;-999;-999;-73.9;37.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;9;-999;-999;874;-6.28;-8.23;-999;78.2;4.29;95;107.9;-999;86;-999;-999;-28.6;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;10;-999;-999;874;-3.78;-5.59;-999;79.3;3.33;98.1;177.2;-999;146.5;-999;-999;-11.8;-196.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;11;-999;-999;874;-2.89;-4.23;-999;73.8;3.63;99;310.7;-999;250.8;-999;-999;-62.3;-9999;-999;-999;2.462;1.294;14.97;-999;-.18;-.77;-1.29;-1.95;-2.42;-2.82;-2.92;-2.68;.49;1.34;-999;-999;-999;-999;-999;-999;132;13.65
2018;9;9;12;-999;-999;874;-2.45;-3.67;-999;68.5;4.8;103.7;484.4;-999;389.3;-999;-999;-59.1;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;13;-999;-999;874;-1.44;-2.64;-999;65.4;5.62;120.8;529.6;-999;433.8;-999;-999;-47.6;170.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;14;-999;-999;874;-.98;-2.13;-999;66;4.88;126.3;546.7;-999;449.7;-999;-999;-51.7;37.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;15;-999;-999;874;-.69;-1.52;-999;67.8;3.98;131.9;693.5;-999;571.5;-999;-999;-88.4;-82.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;16;-999;-999;874;-.42;-1.17;-999;72.7;2.21;158.7;495.3;-999;410.5;-999;-999;-77.3;-89.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;17;-999;-999;875;-.46;-1.2;-999;72.4;1.32;149.3;391.8;-999;324.2;-999;-999;-58.5;-87.5;-999;-999;2.448;1.287;14.98;-999;-.17;-.76;-1.27;-1.94;-2.41;-2.81;-2.91;-2.68;.6;1.24;-999;-999;-999;-999;-999;-999;139;14.25
2018;9;9;18;-999;-999;875;-.51;-1.62;-999;73.6;1.58;127.3;278.6;-999;231.4;-999;-999;-46.1;205.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;19;-999;-999;875;-.5;-1.95;-999;76.3;1.24;128.7;172.2;-999;144.7;-999;-999;-37.7;151.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;20;-999;-999;875;-.61;-2.22;-999;81.4;.79;115.7;80.8;-999;69.6;-999;-999;-32.3;154.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;21;-999;-999;875;-1.17;-2.94;-999;84.7;.85;150.9;16.6;-999;15.9;-999;-999;-24;83.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;22;-999;-999;876;-1.88;-3.69;-999;87.9;.13;99.9;-.2;-999;1.2;-999;-999;-22.9;111.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;9;23;-999;-999;876;-2.73;-4.55;-999;89.1;1.12;110.5;-1.1;-999;.6;-999;-999;-32.3;-117.5;-999;-999;2.461;1.297;14.98;-999;-.19;-.77;-1.29;-1.95;-2.41;-2.82;-2.92;-2.68;.65;1.29;-999;-999;-999;-999;-999;-999;131;13.32
2018;9;10;0;-999;-999;876;-4.07;-5.91;-999;88.5;.96;129;-1.3;-999;.7;-999;-999;-40.2;-125.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;1;-999;-999;876;-4.35;-6.36;-999;85.4;1.61;124.8;-.2;-999;1.3;-999;-999;-39.4;-303.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;2;-999;-999;876;-3.91;-5.92;-999;84.2;2.62;96.3;-.2;-999;.3;-999;-999;-22;-243.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;3;-999;-999;876;-4.68;-6.58;-999;85.6;2.66;98.9;-.4;-999;.4;-999;-999;-22.7;-325.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;4;-999;-999;876;-4.25;-6.18;-999;84.4;2.57;99.7;-.3;-999;.4;-999;-999;-17.8;-453.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;5;-999;-999;876;-4.76;-6.64;-999;85.9;2.28;104.8;-.8;-999;.4;-999;-999;-27.7;-285.4;-999;-999;2.467;1.302;14.98;-999;-.19;-.78;-1.29;-1.96;-2.41;-2.81;-2.91;-2.69;.62;1.31;-999;-999;-999;-999;-999;-999;120;12.74
2018;9;10;6;-999;-999;876;-4.57;-6.49;-999;86;2.36;99.1;-.2;-999;.4;-999;-999;-20.3;-440.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;7;-999;-999;876;-4.02;-5.99;-999;84.2;2.25;105.9;.2;-999;.6;-999;-999;-7.7;-500.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;8;-999;-999;876;-3.56;-5.49;-999;84.6;1.14;131.2;7.2;-999;7;-999;-999;-12.2;-322.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;9;-999;-999;876;-3.91;-5.69;-999;87;1.7;115.1;52.6;-999;46.2;-999;-999;-18.6;-456.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;10;-999;-999;876;-3.52;-5.22;-999;86.4;1.59;113.4;136.5;-999;119;-999;-999;-17.4;-489.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;11;-999;-999;876;-2.96;-4.35;-999;83.4;1.06;122;229.1;-999;196.9;-999;-999;-32.1;-343.5;-999;-999;2.462;1.298;14.99;-999;-.19;-.77;-1.28;-1.93;-2.41;-2.8;-2.9;-2.68;.62;1.29;-999;-999;-999;-999;-999;-999;128;13.14
2018;9;10;12;-999;-999;876;-2.59;-3.76;-999;81.4;2.38;135.2;310.3;-999;270.8;-999;-999;-31.1;-7.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;13;-999;-999;876;-2.27;-3.31;-999;84.2;2.07;136;356.9;-999;315.8;-999;-999;-33.5;56.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;14;-999;-999;876;-1.8;-2.72;-999;82.6;2.34;133.4;454.5;-999;392.5;-999;-999;-41.2;-130.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;15;-999;-999;876;-1.28;-2.02;-999;80.3;2.37;153;496.9;-999;428.5;-999;-999;-45.9;-207.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;16;-999;-999;875;-1.46;-2.12;-999;80.7;2.58;146.7;474.3;-999;404.9;-999;-999;-54.6;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;17;-999;-999;875;-1.57;-2.55;-999;84.8;2.96;144.4;366.5;-999;317.3;-999;-999;-36.3;-9999;-999;-999;2.456;1.295;14.98;-999;-.19;-.77;-1.27;-1.93;-2.4;-2.8;-2.9;-2.68;.63;1.29;-999;-999;-999;-999;-999;-999;138;14.25
2018;9;10;18;-999;-999;875;-1.44;-2.73;-999;87.2;3.97;154.6;263.1;-999;231.4;-999;-999;-21.5;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;19;-999;-999;875;-1.66;-3.04;-999;82.8;5.06;156.9;276;-999;245.6;-999;-999;-60.4;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;20;-999;-999;875;-2.12;-3.8;-999;85.5;4.94;152.2;90.8;-999;79;-999;-999;-41.1;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;21;-999;-999;875;-2.61;-4.4;-999;86.4;5.12;159.4;16.7;-999;15.8;-999;-999;-29.4;-244.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;22;-999;-999;874;-3.03;-4.87;-999;91.8;4.73;152.1;.4;-999;1;-999;-999;-10.4;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;10;23;-999;-999;874;-2.71;-4.68;-999;88.5;4.34;141.7;-.3;-999;.6;-999;-999;-19.6;-9999;-999;-999;2.459;1.286;14.95;-999;-.2;-.78;-1.28;-1.94;-2.4;-2.8;-2.9;-2.68;.68;1.29;-999;-999;-999;-999;-999;-999;127;13.41
2018;9;11;0;-999;-999;873;-2.5;-4.46;-999;84.6;4.05;142.9;-.4;-999;.4;-999;-999;-21.1;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;1;-999;-999;873;-2.63;-4.55;-999;82.2;3.56;130.7;-.5;-999;.3;-999;-999;-18.1;-616.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;2;-999;-999;872;-2.65;-4.58;-999;75.9;2.73;121.6;-.6;-999;.2;-999;-999;-21.4;-375.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;3;-999;-999;872;-2.73;-4.67;-999;72;3.91;131.3;-.7;-999;.4;-999;-999;-28.8;-104.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;4;-999;-999;871;-3.02;-4.85;-999;78.9;3.77;149.3;-.6;-999;-.1;-999;-999;-10.9;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;5;-999;-999;871;-3.58;-5.42;-999;90;5.23;141.5;-.1;-999;.1;-999;-999;-5.5;-9999;-999;-999;2.436;1.259;14.93;-999;-.2;-.79;-1.28;-1.93;-2.4;-2.8;-2.9;-2.69;.83;1.33;-999;-999;-999;-999;-999;-999;121;12.75
2018;9;11;6;-999;-999;871;-3.59;-5.46;-999;89.4;6.86;129.9;-.2;-999;0;-999;-999;-4.7;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;7;-999;-999;871;-3.64;-5.54;-999;84.8;6.81;129.7;-.1;-999;.2;-999;-999;-7;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;8;-999;-999;870;-4.02;-5.86;-999;85;6.79;123.5;7.1;-999;6.9;-999;-999;-6.1;-9999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;9;-999;-999;870;-3.86;-5.71;-999;87.7;6.72;129.9;61.1;-999;56.6;-999;-999;-6.6;-2.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;10;-999;-999;870;-3.24;-4.97;-999;88.4;6.27;136.9;147.6;-999;135.2;-999;-999;-9.3;-4.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;11;-999;-999;871;-2.99;-4.62;-999;86.8;6.32;150.1;196.5;-999;178.1;-999;-999;-13.5;-6.1;-999;-999;2.455;1.29;14.93;-999;-.2;-.77;-1.28;-1.93;-2.4;-2.79;-2.88;-2.68;.59;1.21;-999;-999;-999;-999;-999;-999;121;13.1
2018;9;11;12;-999;-999;871;-2.47;-3.88;-999;84;5.59;166.7;386.5;-999;341;-999;-999;-21.9;-9.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;13;-999;-999;872;-2.26;-3.39;-999;87.2;3.79;187.2;394.2;-999;357.2;-999;-999;-22.1;-11.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;14;-999;-999;873;-2.27;-3.35;-999;89.9;4.11;198.7;466;-999;422.7;-999;-999;-12.2;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;15;-999;-999;873;-2.41;-3.62;-999;88.7;4.95;209.8;446.5;-999;405.9;-999;-999;-7.8;-10.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;16;-999;-999;874;-2.77;-4.08;-999;90.7;4.4;212.2;330.8;-999;308.1;-999;-999;-7.6;-9.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;17;-999;-999;875;-2.79;-4.28;-999;91.9;4.02;231.1;334;-999;309.4;-999;-999;-9.7;-7.3;-999;-999;2.41;1.233;14.97;-999;-.19;-.77;-1.28;-1.93;-2.39;-2.77;-2.87;-2.68;.58;1.31;-999;-999;-999;-999;-999;-999;139;14.23
2018;9;11;18;-999;-999;876;-2.94;-4.5;-999;92.5;3.17;245.3;277.9;-999;260.9;-999;-999;-9.6;-8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2018;9;11;19;-999;-999;876;-3.03;-4.57;-999;92;2.23;215.1;141.1;-999;132.6;-999;-999;-10.9;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
